date,iso,country,geoName,geoCode,coronavirus,covid,dry cough,fever,shortness of breath,face mask
2020-01-09,US,United States,Nevada,US-NV,0,0,24,23,0,1
2020-01-10,US,United States,Nevada,US-NV,0,0,24,34,0,1
2020-01-11,US,United States,Nevada,US-NV,0,0,27,41,31,2
2020-01-12,US,United States,Nevada,US-NV,0,0,0,28,0,2
2020-01-13,US,United States,Nevada,US-NV,0,0,23,33,0,3
2020-01-14,US,United States,Nevada,US-NV,0,0,0,33,0,1
2020-01-15,US,United States,Nevada,US-NV,0,0,24,30,0,4
2020-01-16,US,United States,Nevada,US-NV,0,0,0,49,0,1
2020-01-17,US,United States,Nevada,US-NV,0,0,0,38,0,3
2020-01-18,US,United States,Nevada,US-NV,0,0,27,29,0,2
2020-01-19,US,United States,Nevada,US-NV,0,0,0,12,0,3
2020-01-20,US,United States,Nevada,US-NV,1,0,0,35,0,4
2020-01-21,US,United States,Nevada,US-NV,2,0,25,51,41,2
2020-01-22,US,United States,Nevada,US-NV,3,0,24,14,0,1
2020-01-23,US,United States,Nevada,US-NV,4,0,0,25,0,6
2020-01-24,US,United States,Nevada,US-NV,8,0,0,25,0,1
2020-01-25,US,United States,Nevada,US-NV,11,0,27,35,61,4
2020-01-26,US,United States,Nevada,US-NV,13,0,0,28,54,5
2020-01-27,US,United States,Nevada,US-NV,15,0,0,43,26,3
2020-01-28,US,United States,Nevada,US-NV,11,0,73,46,0,3
2020-01-29,US,United States,Nevada,US-NV,21,0,0,48,27,9
2020-01-30,US,United States,Nevada,US-NV,21,0,0,38,28,2
2020-01-31,US,United States,Nevada,US-NV,15,0,24,29,28,5
2020-02-01,US,United States,Nevada,US-NV,10,0,0,36,0,11
2020-02-02,US,United States,Nevada,US-NV,8,0,0,28,0,11
2020-02-03,US,United States,Nevada,US-NV,6,0,0,52,0,0
2020-02-04,US,United States,Nevada,US-NV,6,0,72,42,0,4
2020-02-05,US,United States,Nevada,US-NV,5,0,24,43,27,4
2020-02-06,US,United States,Nevada,US-NV,6,0,0,46,82,4
2020-02-07,US,United States,Nevada,US-NV,7,0,0,40,28,2
2020-02-08,US,United States,Nevada,US-NV,6,0,27,29,62,2
2020-02-09,US,United States,Nevada,US-NV,5,0,54,19,0,6
2020-02-10,US,United States,Nevada,US-NV,4,0,0,44,27,2
2020-02-11,US,United States,Nevada,US-NV,8,0,23,30,0,5
2020-02-12,US,United States,Nevada,US-NV,5,0,0,34,27,3
2020-02-13,US,United States,Nevada,US-NV,6,0,24,34,0,3
2020-02-14,US,United States,Nevada,US-NV,3,1,0,11,0,3
2020-02-15,US,United States,Nevada,US-NV,4,1,54,35,0,2
2020-02-16,US,United States,Nevada,US-NV,5,1,0,52,0,2
2020-02-17,US,United States,Nevada,US-NV,5,1,50,9,0,4
2020-02-18,US,United States,Nevada,US-NV,4,1,0,35,26,1
2020-02-19,US,United States,Nevada,US-NV,3,1,23,29,51,3
2020-02-20,US,United States,Nevada,US-NV,3,2,46,38,52,3
2020-02-21,US,United States,Nevada,US-NV,3,1,23,27,0,3
2020-02-22,US,United States,Nevada,US-NV,4,2,25,23,0,1
2020-02-23,US,United States,Nevada,US-NV,5,0,25,26,0,3
2020-02-24,US,United States,Nevada,US-NV,5,2,0,51,52,3
2020-02-25,US,United States,Nevada,US-NV,10,2,23,38,0,7
2020-02-26,US,United States,Nevada,US-NV,16,3,22,18,0,14
2020-02-27,US,United States,Nevada,US-NV,20,3,23,21,0,10
2020-02-28,US,United States,Nevada,US-NV,19,4,23,51,0,16
2020-02-29,US,United States,Nevada,US-NV,19,4,25,35,85,13
2020-03-01,US,United States,Nevada,US-NV,18,2,25,29,28,7
2020-03-02,US,United States,Nevada,US-NV,19,5,68,26,0,7
2020-03-03,US,United States,Nevada,US-NV,23,6,0,37,25,7
2020-03-04,US,United States,Nevada,US-NV,21,6,23,26,51,5
2020-03-05,US,United States,Nevada,US-NV,43,9,23,21,26,5
2020-03-06,US,United States,Nevada,US-NV,41,14,23,24,0,5
2020-03-07,US,United States,Nevada,US-NV,31,7,25,40,28,5
2020-03-08,US,United States,Nevada,US-NV,29,7,24,52,56,4
2020-03-09,US,United States,Nevada,US-NV,29,9,23,37,26,5
2020-03-10,US,United States,Nevada,US-NV,36,14,44,52,25,7
2020-03-11,US,United States,Nevada,US-NV,42,15,45,48,38,11
2020-03-12,US,United States,Nevada,US-NV,86,35,21,52,48,10
2020-03-13,US,United States,Nevada,US-NV,86,41,45,59,62,10
2020-03-14,US,United States,Nevada,US-NV,83,48,100,100,28,10
2020-03-15,US,United States,Nevada,US-NV,89,51,24,79,55,6
2020-03-16,US,United States,Nevada,US-NV,100,74,22,77,50,8
2020-03-17,US,United States,Nevada,US-NV,89,61,78,73,51,6
2020-03-18,US,United States,Nevada,US-NV,80,72,75,50,24,8
2020-03-19,US,United States,Nevada,US-NV,70,69,46,81,78,14
2020-03-20,US,United States,Nevada,US-NV,66,71,22,80,38,7
2020-03-21,US,United States,Nevada,US-NV,68,74,75,67,28,13
2020-03-22,US,United States,Nevada,US-NV,66,80,63,53,100,13
2020-03-23,US,United States,Nevada,US-NV,62,71,22,77,49,8
2020-03-24,US,United States,Nevada,US-NV,60,72,67,55,63,14
2020-03-25,US,United States,Nevada,US-NV,48,72,100,78,25,18
2020-03-26,US,United States,Nevada,US-NV,53,82,45,53,51,15
2020-03-27,US,United States,Nevada,US-NV,59,99,43,33,24,11
2020-03-28,US,United States,Nevada,US-NV,52,61,49,61,28,15
2020-03-29,US,United States,Nevada,US-NV,50,89,37,63,28,16
2020-03-30,US,United States,Nevada,US-NV,45,97,55,54,74,23
2020-03-31,US,United States,Nevada,US-NV,47,82,22,39,0,19
2020-04-01,US,United States,Nevada,US-NV,48,86,53,43,49,34
2020-04-02,US,United States,Nevada,US-NV,45,87,21,40,36,30
2020-04-03,US,United States,Nevada,US-NV,52,100,33,36,62,71
2020-04-04,US,United States,Nevada,US-NV,59,90,36,34,68,100
2020-04-05,US,United States,Nevada,US-NV,60,94,24,53,40,72
2020-01-01,US,United States,New Hampshire,US-NH,0,0,0,10,31,0
2020-01-02,US,United States,New Hampshire,US-NH,0,0,27,37,0,0
2020-01-03,US,United States,New Hampshire,US-NH,0,0,26,18,29,0
2020-01-04,US,United States,New Hampshire,US-NH,0,0,0,20,31,0
2020-01-05,US,United States,New Hampshire,US-NH,0,0,0,38,0,2
2020-01-06,US,United States,New Hampshire,US-NH,0,0,0,9,0,0
2020-01-07,US,United States,New Hampshire,US-NH,0,0,0,9,30,0
2020-01-08,US,United States,New Hampshire,US-NH,0,0,0,38,0,5
2020-01-09,US,United States,New Hampshire,US-NH,0,0,0,19,0,2
2020-01-10,US,United States,New Hampshire,US-NH,0,0,0,20,30,5
2020-01-11,US,United States,New Hampshire,US-NH,0,0,0,11,0,0
2020-01-12,US,United States,New Hampshire,US-NH,0,0,28,10,0,0
2020-01-13,US,United States,New Hampshire,US-NH,0,0,23,8,0,0
2020-01-14,US,United States,New Hampshire,US-NH,0,0,24,34,0,0
2020-01-15,US,United States,New Hampshire,US-NH,0,0,0,37,0,2
2020-01-16,US,United States,New Hampshire,US-NH,0,0,0,47,0,2
2020-01-17,US,United States,New Hampshire,US-NH,0,0,28,48,0,0
2020-01-18,US,United States,New Hampshire,US-NH,0,0,0,21,0,4
2020-01-19,US,United States,New Hampshire,US-NH,0,0,0,0,0,0
2020-01-20,US,United States,New Hampshire,US-NH,0,0,0,38,0,2
2020-01-21,US,United States,New Hampshire,US-NH,3,0,0,28,0,2
2020-01-22,US,United States,New Hampshire,US-NH,3,0,0,29,0,2
2020-01-23,US,United States,New Hampshire,US-NH,4,0,27,19,30,2
2020-01-24,US,United States,New Hampshire,US-NH,6,0,28,30,0,2
2020-01-25,US,United States,New Hampshire,US-NH,7,0,30,31,0,3
2020-01-26,US,United States,New Hampshire,US-NH,8,0,0,37,30,2
2020-01-27,US,United States,New Hampshire,US-NH,13,0,0,27,0,7
2020-01-28,US,United States,New Hampshire,US-NH,21,0,0,19,0,7
2020-01-29,US,United States,New Hampshire,US-NH,14,0,0,19,0,2
2020-01-30,US,United States,New Hampshire,US-NH,9,0,0,66,0,5
2020-01-31,US,United States,New Hampshire,US-NH,9,0,0,9,30,4
2020-02-01,US,United States,New Hampshire,US-NH,10,0,31,0,33,0
2020-02-02,US,United States,New Hampshire,US-NH,9,0,0,19,0,2
2020-02-03,US,United States,New Hampshire,US-NH,6,0,23,40,0,2
2020-02-04,US,United States,New Hampshire,US-NH,5,0,0,71,27,2
2020-02-05,US,United States,New Hampshire,US-NH,6,0,0,53,29,9
2020-02-06,US,United States,New Hampshire,US-NH,5,0,0,18,28,0
2020-02-07,US,United States,New Hampshire,US-NH,4,0,0,47,0,0
2020-02-08,US,United States,New Hampshire,US-NH,5,0,30,31,0,5
2020-02-09,US,United States,New Hampshire,US-NH,5,0,28,0,0,2
2020-02-10,US,United States,New Hampshire,US-NH,4,0,0,26,27,2
2020-02-11,US,United States,New Hampshire,US-NH,5,0,100,18,0,2
2020-02-12,US,United States,New Hampshire,US-NH,3,0,0,35,27,2
2020-02-13,US,United States,New Hampshire,US-NH,4,1,0,27,43,4
2020-02-14,US,United States,New Hampshire,US-NH,4,0,0,0,29,2
2020-02-15,US,United States,New Hampshire,US-NH,4,0,0,20,32,0
2020-02-16,US,United States,New Hampshire,US-NH,3,1,0,39,0,2
2020-02-17,US,United States,New Hampshire,US-NH,4,0,24,25,27,2
2020-02-18,US,United States,New Hampshire,US-NH,3,0,24,25,26,0
2020-02-19,US,United States,New Hampshire,US-NH,3,1,0,27,0,2
2020-02-20,US,United States,New Hampshire,US-NH,2,0,0,18,0,0
2020-02-21,US,United States,New Hampshire,US-NH,4,0,0,45,0,2
2020-02-22,US,United States,New Hampshire,US-NH,4,1,29,40,31,3
2020-02-23,US,United States,New Hampshire,US-NH,4,2,58,10,32,0
2020-02-24,US,United States,New Hampshire,US-NH,6,1,27,10,0,2
2020-02-25,US,United States,New Hampshire,US-NH,12,2,0,28,29,2
2020-02-26,US,United States,New Hampshire,US-NH,17,3,26,27,0,6
2020-02-27,US,United States,New Hampshire,US-NH,18,2,27,0,30,12
2020-02-28,US,United States,New Hampshire,US-NH,17,3,0,38,0,7
2020-02-29,US,United States,New Hampshire,US-NH,19,5,0,20,0,6
2020-03-01,US,United States,New Hampshire,US-NH,16,4,0,38,0,2
2020-03-02,US,United States,New Hampshire,US-NH,34,7,25,9,28,4
2020-03-03,US,United States,New Hampshire,US-NH,30,12,0,18,0,6
2020-03-04,US,United States,New Hampshire,US-NH,28,10,0,26,27,2
2020-03-05,US,United States,New Hampshire,US-NH,24,10,0,53,0,4
2020-03-06,US,United States,New Hampshire,US-NH,26,7,64,18,57,0
2020-03-07,US,United States,New Hampshire,US-NH,28,12,29,100,32,2
2020-03-08,US,United States,New Hampshire,US-NH,29,10,28,39,46,0
2020-03-09,US,United States,New Hampshire,US-NH,33,15,25,82,28,3
2020-03-10,US,United States,New Hampshire,US-NH,48,16,49,44,0,3
2020-03-11,US,United States,New Hampshire,US-NH,54,27,0,52,27,0
2020-03-12,US,United States,New Hampshire,US-NH,91,53,24,33,52,4
2020-03-13,US,United States,New Hampshire,US-NH,80,51,49,67,26,6
2020-03-14,US,United States,New Hampshire,US-NH,76,49,28,20,0,6
2020-03-15,US,United States,New Hampshire,US-NH,100,76,78,47,29,7
2020-03-16,US,United States,New Hampshire,US-NH,89,92,24,76,26,4
2020-03-17,US,United States,New Hampshire,US-NH,82,75,23,89,100,2
2020-03-18,US,United States,New Hampshire,US-NH,79,79,47,82,39,4
2020-03-19,US,United States,New Hampshire,US-NH,72,87,0,47,49,11
2020-03-20,US,United States,New Hampshire,US-NH,72,92,22,55,24,9
2020-03-21,US,United States,New Hampshire,US-NH,72,88,25,63,28,14
2020-03-22,US,United States,New Hampshire,US-NH,68,93,25,44,0,19
2020-03-23,US,United States,New Hampshire,US-NH,62,94,40,54,32,9
2020-03-24,US,United States,New Hampshire,US-NH,56,91,0,30,24,8
2020-03-25,US,United States,New Hampshire,US-NH,55,89,0,61,24,5
2020-03-26,US,United States,New Hampshire,US-NH,57,94,21,37,0,7
2020-03-27,US,United States,New Hampshire,US-NH,50,100,41,37,23,7
2020-03-28,US,United States,New Hampshire,US-NH,50,89,25,43,27,4
2020-03-29,US,United States,New Hampshire,US-NH,49,87,23,32,0,9
2020-03-30,US,United States,New Hampshire,US-NH,49,91,20,57,22,12
2020-03-31,US,United States,New Hampshire,US-NH,45,100,42,29,35,15
2020-04-01,US,United States,New Hampshire,US-NH,43,99,41,29,23,29
2020-04-02,US,United States,New Hampshire,US-NH,42,87,20,57,0,32
2020-04-03,US,United States,New Hampshire,US-NH,48,94,20,50,22,43
2020-04-04,US,United States,New Hampshire,US-NH,53,92,37,26,0,100
2020-04-05,US,United States,New Hampshire,US-NH,56,100,0,17,27,66
2020-01-01,US,United States,New Jersey,US-NJ,0,0,0,26,0,1
2020-01-02,US,United States,New Jersey,US-NJ,0,0,7,28,0,5
2020-01-03,US,United States,New Jersey,US-NJ,0,0,27,28,11,2
2020-01-04,US,United States,New Jersey,US-NJ,0,0,0,31,24,3
2020-01-05,US,United States,New Jersey,US-NJ,0,0,7,34,12,5
2020-01-06,US,United States,New Jersey,US-NJ,0,0,13,36,31,3
2020-01-07,US,United States,New Jersey,US-NJ,0,0,7,26,32,3
2020-01-08,US,United States,New Jersey,US-NJ,0,0,0,22,10,3
2020-01-09,US,United States,New Jersey,US-NJ,0,0,0,30,11,2
2020-01-10,US,United States,New Jersey,US-NJ,0,0,14,28,0,2
2020-01-11,US,United States,New Jersey,US-NJ,0,0,24,39,0,2
2020-01-12,US,United States,New Jersey,US-NJ,0,0,16,44,12,1
2020-01-13,US,United States,New Jersey,US-NJ,0,0,6,31,10,4
2020-01-14,US,United States,New Jersey,US-NJ,0,0,6,37,19,2
2020-01-15,US,United States,New Jersey,US-NJ,0,0,7,29,10,3
2020-01-16,US,United States,New Jersey,US-NJ,0,0,0,29,32,4
2020-01-17,US,United States,New Jersey,US-NJ,0,0,21,26,11,1
2020-01-18,US,United States,New Jersey,US-NJ,0,0,24,30,0,1
2020-01-19,US,United States,New Jersey,US-NJ,0,0,8,39,12,3
2020-01-20,US,United States,New Jersey,US-NJ,0,0,0,30,22,4
2020-01-21,US,United States,New Jersey,US-NJ,2,0,21,45,0,3
2020-01-22,US,United States,New Jersey,US-NJ,3,0,14,30,53,2
2020-01-23,US,United States,New Jersey,US-NJ,3,0,14,33,11,4
2020-01-24,US,United States,New Jersey,US-NJ,7,0,7,36,11,2
2020-01-25,US,United States,New Jersey,US-NJ,7,0,0,38,12,4
2020-01-26,US,United States,New Jersey,US-NJ,7,0,0,32,0,3
2020-01-27,US,United States,New Jersey,US-NJ,9,0,13,31,30,5
2020-01-28,US,United States,New Jersey,US-NJ,10,0,0,40,21,4
2020-01-29,US,United States,New Jersey,US-NJ,9,0,14,42,0,6
2020-01-30,US,United States,New Jersey,US-NJ,10,0,14,30,11,5
2020-01-31,US,United States,New Jersey,US-NJ,9,0,0,34,22,5
2020-02-01,US,United States,New Jersey,US-NJ,7,0,8,35,0,9
2020-02-02,US,United States,New Jersey,US-NJ,8,0,8,28,0,5
2020-02-03,US,United States,New Jersey,US-NJ,7,0,6,30,19,5
2020-02-04,US,United States,New Jersey,US-NJ,7,0,7,40,0,5
2020-02-05,US,United States,New Jersey,US-NJ,5,0,0,35,0,4
2020-02-06,US,United States,New Jersey,US-NJ,6,0,13,42,10,2
2020-02-07,US,United States,New Jersey,US-NJ,7,0,14,39,0,6
2020-02-08,US,United States,New Jersey,US-NJ,6,0,0,35,12,5
2020-02-09,US,United States,New Jersey,US-NJ,6,0,0,47,12,3
2020-02-10,US,United States,New Jersey,US-NJ,5,0,6,30,10,3
2020-02-11,US,United States,New Jersey,US-NJ,5,0,13,43,20,3
2020-02-12,US,United States,New Jersey,US-NJ,4,0,20,36,10,6
2020-02-13,US,United States,New Jersey,US-NJ,4,0,13,35,42,5
2020-02-14,US,United States,New Jersey,US-NJ,4,0,7,34,0,3
2020-02-15,US,United States,New Jersey,US-NJ,3,0,0,23,13,3
2020-02-16,US,United States,New Jersey,US-NJ,3,0,8,26,12,5
2020-02-17,US,United States,New Jersey,US-NJ,3,0,7,31,44,3
2020-02-18,US,United States,New Jersey,US-NJ,3,1,13,27,10,6
2020-02-19,US,United States,New Jersey,US-NJ,3,0,13,34,41,1
2020-02-20,US,United States,New Jersey,US-NJ,2,0,20,34,20,2
2020-02-21,US,United States,New Jersey,US-NJ,3,0,7,26,11,3
2020-02-22,US,United States,New Jersey,US-NJ,4,0,8,29,0,6
2020-02-23,US,United States,New Jersey,US-NJ,5,1,8,31,12,5
2020-02-24,US,United States,New Jersey,US-NJ,7,1,26,37,0,8
2020-02-25,US,United States,New Jersey,US-NJ,10,1,0,28,20,10
2020-02-26,US,United States,New Jersey,US-NJ,16,3,6,33,20,17
2020-02-27,US,United States,New Jersey,US-NJ,18,3,0,37,0,15
2020-02-28,US,United States,New Jersey,US-NJ,18,3,34,28,0,14
2020-02-29,US,United States,New Jersey,US-NJ,21,5,0,35,0,19
2020-03-01,US,United States,New Jersey,US-NJ,19,3,7,32,35,8
2020-03-02,US,United States,New Jersey,US-NJ,26,4,6,37,0,13
2020-03-03,US,United States,New Jersey,US-NJ,24,6,26,38,20,12
2020-03-04,US,United States,New Jersey,US-NJ,27,6,13,40,50,11
2020-03-05,US,United States,New Jersey,US-NJ,44,11,19,32,10,15
2020-03-06,US,United States,New Jersey,US-NJ,37,10,26,30,21,10
2020-03-07,US,United States,New Jersey,US-NJ,40,9,8,38,24,11
2020-03-08,US,United States,New Jersey,US-NJ,38,9,7,37,47,10
2020-03-09,US,United States,New Jersey,US-NJ,48,14,0,49,60,8
2020-03-10,US,United States,New Jersey,US-NJ,64,20,6,43,30,9
2020-03-11,US,United States,New Jersey,US-NJ,64,25,57,53,59,11
2020-03-12,US,United States,New Jersey,US-NJ,100,40,37,79,57,9
2020-03-13,US,United States,New Jersey,US-NJ,82,47,64,81,40,14
2020-03-14,US,United States,New Jersey,US-NJ,81,44,61,91,47,10
2020-03-15,US,United States,New Jersey,US-NJ,99,52,100,75,100,15
2020-03-16,US,United States,New Jersey,US-NJ,93,61,41,84,36,14
2020-03-17,US,United States,New Jersey,US-NJ,79,56,58,84,63,11
2020-03-18,US,United States,New Jersey,US-NJ,73,69,71,94,55,14
2020-03-19,US,United States,New Jersey,US-NJ,74,72,35,91,90,16
2020-03-20,US,United States,New Jersey,US-NJ,73,77,46,72,62,15
2020-03-21,US,United States,New Jersey,US-NJ,77,88,27,100,21,23
2020-03-22,US,United States,New Jersey,US-NJ,72,87,60,90,63,22
2020-03-23,US,United States,New Jersey,US-NJ,61,85,42,80,57,19
2020-03-24,US,United States,New Jersey,US-NJ,59,79,40,77,81,16
2020-03-25,US,United States,New Jersey,US-NJ,53,82,41,81,45,18
2020-03-26,US,United States,New Jersey,US-NJ,55,85,65,76,55,15
2020-03-27,US,United States,New Jersey,US-NJ,51,84,39,79,52,12
2020-03-28,US,United States,New Jersey,US-NJ,56,93,59,85,20,24
2020-03-29,US,United States,New Jersey,US-NJ,56,90,26,80,50,23
2020-03-30,US,United States,New Jersey,US-NJ,46,93,16,62,42,19
2020-03-31,US,United States,New Jersey,US-NJ,44,88,27,67,68,36
2020-04-01,US,United States,New Jersey,US-NJ,43,91,27,68,60,31
2020-04-02,US,United States,New Jersey,US-NJ,44,94,22,68,42,45
2020-04-03,US,United States,New Jersey,US-NJ,51,93,22,78,43,77
2020-04-04,US,United States,New Jersey,US-NJ,58,100,13,72,21,100
2020-04-05,US,United States,New Jersey,US-NJ,59,92,47,71,94,73
2020-01-01,US,United States,New Mexico,US-NM,0,0,0,28,43,0
2020-01-02,US,United States,New Mexico,US-NM,0,0,0,21,0,2
2020-01-03,US,United States,New Mexico,US-NM,0,0,0,26,38,0
2020-01-04,US,United States,New Mexico,US-NM,0,0,43,19,0,5
2020-01-05,US,United States,New Mexico,US-NM,0,0,42,18,0,0
2020-01-06,US,United States,New Mexico,US-NM,0,0,0,25,38,0
2020-01-07,US,United States,New Mexico,US-NM,0,0,0,34,42,2
2020-01-08,US,United States,New Mexico,US-NM,0,0,0,25,0,0
2020-01-09,US,United States,New Mexico,US-NM,0,0,0,51,0,2
2020-01-10,US,United States,New Mexico,US-NM,0,0,0,29,37,0
2020-01-11,US,United States,New Mexico,US-NM,0,0,44,28,0,3
2020-01-12,US,United States,New Mexico,US-NM,0,0,41,44,0,2
2020-01-13,US,United States,New Mexico,US-NM,0,0,0,31,36,0
2020-01-14,US,United States,New Mexico,US-NM,0,0,0,34,0,0
2020-01-15,US,United States,New Mexico,US-NM,0,0,37,56,0,2
2020-01-16,US,United States,New Mexico,US-NM,0,0,38,20,0,0
2020-01-17,US,United States,New Mexico,US-NM,0,0,0,29,0,4
2020-01-18,US,United States,New Mexico,US-NM,0,0,43,28,42,2
2020-01-19,US,United States,New Mexico,US-NM,0,0,42,31,40,0
2020-01-20,US,United States,New Mexico,US-NM,0,0,0,46,38,0
2020-01-21,US,United States,New Mexico,US-NM,2,0,0,36,0,0
2020-01-22,US,United States,New Mexico,US-NM,3,0,0,20,0,0
2020-01-23,US,United States,New Mexico,US-NM,4,0,0,47,36,2
2020-01-24,US,United States,New Mexico,US-NM,6,0,0,41,37,0
2020-01-25,US,United States,New Mexico,US-NM,8,0,0,32,0,2
2020-01-26,US,United States,New Mexico,US-NM,10,0,39,50,0,2
2020-01-27,US,United States,New Mexico,US-NM,10,0,0,22,0,2
2020-01-28,US,United States,New Mexico,US-NM,10,0,0,47,38,0
2020-01-29,US,United States,New Mexico,US-NM,11,0,38,32,39,2
2020-01-30,US,United States,New Mexico,US-NM,11,0,0,32,0,4
2020-01-31,US,United States,New Mexico,US-NM,7,0,38,16,0,2
2020-02-01,US,United States,New Mexico,US-NM,7,0,0,23,0,7
2020-02-02,US,United States,New Mexico,US-NM,7,0,0,22,82,2
2020-02-03,US,United States,New Mexico,US-NM,5,0,0,25,0,2
2020-02-04,US,United States,New Mexico,US-NM,5,0,0,23,0,0
2020-02-05,US,United States,New Mexico,US-NM,4,0,0,8,34,2
2020-02-06,US,United States,New Mexico,US-NM,4,0,0,19,36,2
2020-02-07,US,United States,New Mexico,US-NM,4,0,0,41,0,2
2020-02-08,US,United States,New Mexico,US-NM,5,0,0,23,43,2
2020-02-09,US,United States,New Mexico,US-NM,6,0,0,35,0,0
2020-02-10,US,United States,New Mexico,US-NM,3,0,0,15,0,2
2020-02-11,US,United States,New Mexico,US-NM,4,1,0,29,67,0
2020-02-12,US,United States,New Mexico,US-NM,4,1,0,38,37,0
2020-02-13,US,United States,New Mexico,US-NM,4,1,0,40,38,0
2020-02-14,US,United States,New Mexico,US-NM,3,1,0,21,0,2
2020-02-15,US,United States,New Mexico,US-NM,2,1,0,9,0,5
2020-02-16,US,United States,New Mexico,US-NM,2,0,0,28,0,0
2020-02-17,US,United States,New Mexico,US-NM,3,1,77,29,0,4
2020-02-18,US,United States,New Mexico,US-NM,3,1,0,19,0,0
2020-02-19,US,United States,New Mexico,US-NM,3,1,0,49,0,2
2020-02-20,US,United States,New Mexico,US-NM,2,1,0,19,0,0
2020-02-21,US,United States,New Mexico,US-NM,3,2,36,16,37,2
2020-02-22,US,United States,New Mexico,US-NM,4,1,41,34,0,2
2020-02-23,US,United States,New Mexico,US-NM,5,1,0,22,38,0
2020-02-24,US,United States,New Mexico,US-NM,6,1,36,11,0,0
2020-02-25,US,United States,New Mexico,US-NM,8,3,0,42,0,4
2020-02-26,US,United States,New Mexico,US-NM,13,1,35,49,0,6
2020-02-27,US,United States,New Mexico,US-NM,13,3,0,19,0,6
2020-02-28,US,United States,New Mexico,US-NM,16,2,37,19,35,10
2020-02-29,US,United States,New Mexico,US-NM,17,2,0,39,0,12
2020-03-01,US,United States,New Mexico,US-NM,14,4,0,22,0,7
2020-03-02,US,United States,New Mexico,US-NM,17,3,0,29,0,8
2020-03-03,US,United States,New Mexico,US-NM,17,4,0,19,33,0
2020-03-04,US,United States,New Mexico,US-NM,19,4,0,26,0,2
2020-03-05,US,United States,New Mexico,US-NM,25,5,0,19,0,6
2020-03-06,US,United States,New Mexico,US-NM,20,6,0,27,0,8
2020-03-07,US,United States,New Mexico,US-NM,23,7,0,27,43,0
2020-03-08,US,United States,New Mexico,US-NM,23,7,0,38,0,5
2020-03-09,US,United States,New Mexico,US-NM,26,7,34,22,0,4
2020-03-10,US,United States,New Mexico,US-NM,31,13,0,22,0,2
2020-03-11,US,United States,New Mexico,US-NM,65,20,0,36,0,6
2020-03-12,US,United States,New Mexico,US-NM,100,30,33,39,32,2
2020-03-13,US,United States,New Mexico,US-NM,96,47,100,36,65,10
2020-03-14,US,United States,New Mexico,US-NM,80,39,0,100,0,0
2020-03-15,US,United States,New Mexico,US-NM,98,45,39,54,38,0
